SECID,BOARDID,BID,BIDDEPTH,OFFER,OFFERDEPTH,SPREAD,BIDDEPTHT,OFFERDEPTHT,OPEN,LOW,HIGH,LAST,LASTCHANGE,LASTCHANGEPRCNT,QTY,VALUE,VALUE_USD,WAPRICE,LASTCNGTOLASTWAPRICE,WAPTOPREVWAPRICEPRCNT,WAPTOPREVWAPRICE,CLOSEPRICE,MARKETPRICETODAY,MARKETPRICE,LASTTOPREVPRICE,NUMTRADES,VOLTODAY,VALTODAY,VALTODAY_USD,ETFSETTLEPRICE,TRADINGSTATUS,UPDATETIME,LASTBID,LASTOFFER,LCLOSEPRICE,LCURRENTPRICE,MARKETPRICE2,NUMBIDS,NUMOFFERS,CHANGE,TIME,HIGHBID,LOWOFFER,PRICEMINUSPREVWAPRICE,OPENPERIODPRICE,SEQNUM,SYSTIME,CLOSINGAUCTIONPRICE,CLOSINGAUCTIONVOLUME,ISSUECAPITALIZATION,ISSUECAPITALIZATION_UPDATETIME,ETFSETTLECURRENCY,VALTODAY_RUR,TRADINGSESSION,TRENDISSUECAPITALIZATION
TASBP,TQBR,,,,,0,0,0,1.212,1.156,1.214,1.172,0,0,2,23440.0,261.31,1.182,0,-4.21,-0.052,,1.182,1.232,-2.98,37,550000,649780,7244,,N,23:50:04,,,1.172,1.172,1.182,,,-0.036,18:31:12,,,-0.062,,20240526000501,2024-05-26 00:05:01,1.172,,255450784.24,18:31:12,,649780,,0.0
TATN,TQBR,,,,,0,0,0,744.8,720.1,745.1,732.1,0,0,78,57103.8,636.59,728.6,0,-2.04,-15.2,,728.6,743.8,-1.52,47948,3744040,2728485282,30417014,,N,23:50:05,,,736.1,732.3,728.6,,,-11.3,23:49:31,,,-11.7,735.5,20240526000501,2024-05-26 00:05:01,736.1,63399.0,1595019461470.0,23:49:31,,2728485282,,0.0
TATNP,TQBR,,,,,0,0,0,737.2,713.7,739.1,723.3,0,0,54,39058.2,435.42,721.4,0,-2.17,-16.0,,721.2,737.5,-1.86,26858,1141277,823346699,9178627,,N,23:50:05,,,726.0,724.2,721.2,,,-13.7,23:49:58,,,-14.1,726.1,20240526000501,2024-05-26 00:05:01,726.0,3737.0,106692898050.0,23:49:58,,823346699,,0.0
TCSG,TQBR,,,,,0,0,0,2975.0,2909.5,2986.5,2909.5,0,0,1,2909.5,32.43,2934.5,0,-0.66,-19.5,,2937.0,2951.5,-1.94,32083,1001431,2939047440,32764351,,N,23:50:05,,,2930.0,2911.0,2937.0,,,-57.5,23:49:58,,,-44.5,2927.0,20240526000501,2024-05-26 00:05:01,2930.0,20046.0,579879328974.0,23:49:58,,2939047440,,0.0
TGKA,TQBR,,,,,0,0,0,0.009168,0.008934,0.009228,0.008936,0,0,4,3574.4,39.85,0.009092,0,-0.87,-8e-05,,0.009098,0.009172,-2.53,5613,8590400000,78102161,870679,,N,23:50:05,,,0.009096,0.008962,0.009098,,,-0.000232,23:49:45,,,-0.000236,0.009168,20240526000501,2024-05-26 00:05:01,0.009096,600000.0,34442394898.48,23:49:45,,78102161,,0.0
TGKB,TQBR,,,,,0,0,0,0.01245,0.0116,0.012535,0.01184,0,0,2,23680.0,263.98,0.01201,0,-4.3,-0.00054,,0.01201,0.01255,-4.86,889,2007000000,24102050,268688,,N,23:50:04,,,0.01184,0.01185,0.01201,,,-0.000605,18:47:08,,,-0.00071,,20240526000501,2024-05-26 00:05:01,0.01184,13000000.0,17267513432.84,18:47:08,,24102050,,0.0
TGKBP,TQBR,,,,,0,0,0,0.01899,0.01803,0.0192,0.01844,0,0,2,3688.0,41.11,0.01841,0,-3.81,-0.00073,,0.01841,0.01914,-3.05,930,644900000,11873361,132364,,N,23:50:04,,,0.01844,0.01844,0.01841,,,-0.00058,18:49:58,,,-0.0007,0.01899,20240526000501,2024-05-26 00:05:01,0.01844,18400000.0,304269841.08,18:49:58,,11873361,,0.0
TGKN,TQBR,,,,,0,0,0,0.01586,0.01475,0.01602,0.0155,0,0,24,37200.0,414.7,0.01548,0,-4.44,-0.00072,,0.01548,0.0162,-2.27,3099,4324800000,66937452,746215,,N,23:50:04,,,0.0155,0.0155,0.01548,,,-0.00036,18:48:18,,,-0.0007,0.01586,20240526000501,2024-05-26 00:05:01,0.0155,3900000.0,21048156941.27,18:48:18,,66937452,,0.0
TNSE,TQBR,,,,,0,0,0,3305.0,3120.0,3305.0,3180.0,0,0,5,15900.0,177.25,3210.0,0,-2.73,-90.0,,3210.0,3300.0,-4.5,115,214,687180,7661,,N,23:50:04,,,3180.0,3180.0,3210.0,,,-150.0,18:35:25,,,-120.0,,20240526000501,2024-05-26 00:05:01,3180.0,,43465000020.0,18:35:25,,687180,,0.0
TORS,TQBR,,,,,0,0,0,1.068,0.994,1.068,1.01,0,0,1,10100.0,112.59,1.022,0,-4.66,-0.05,,1.022,1.072,-5.43,243,4480000,4578120,51037,,N,23:50:04,,,1.0,1.0,1.022,,,-0.058,18:25:48,,,-0.062,,20240526000501,2024-05-26 00:05:01,1.0,,3857508735.8,18:25:48,,4578120,,0.0
TORSP,TQBR,,,,,0,0,0,0.525,0.505,0.525,0.506,0,0,6,30360.0,338.45,0.512,0,-4.12,-0.022,,0.512,0.534,-3.62,195,5900000,3019070,33656,,N,23:50:04,,,0.506,0.506,0.512,,,-0.019,18:37:20,,,-0.028,,20240526000501,2024-05-26 00:05:01,0.506,,291806658.0,18:37:20,,3019070,,0.0
TRMK,TQBR,,,,,0,0,0,220.12,217.02,221.06,218.7,0,0,100,218700.0,2438.06,218.92,0,-0.72,-1.58,,218.96,220.46,-1.0,6760,1265470,277045722,3088492,,N,23:50:05,,,219.0,218.74,218.96,,,-2.2,23:49:21,,,-1.8,220.88,20240526000501,2024-05-26 00:05:01,219.0,2150.0,225946704544.2,23:49:21,,277045722,,0.0
TRNFP,TQBR,,,,,0,0,0,1695.0,1635.0,1700.0,1663.0,0,0,103,171289.0,1909.52,1672.5,0,-1.15,-19.5,,1673.0,1691.5,-1.71,34478,1530082,2559206304,28529901,,N,23:50:05,,,1674.0,1663.5,1673.0,,,-29.0,23:49:55,,,-29.0,1676.0,20240526000501,2024-05-26 00:05:01,1674.0,15006.0,258575712500.0,23:49:55,,2559206304,,0.0
TTLK,TQBR,,,,,0,0,0,1.056,1.013,1.058,1.017,0,0,1,1017.0,11.34,1.031,0,-2.78,-0.0295,,1.031,1.0605,-3.74,2735,44088000,45447013,506641,,N,23:50:04,,,1.017,1.018,1.031,,,-0.0395,18:47:32,,,-0.0435,1.056,20240526000501,2024-05-26 00:05:01,1.017,149000.0,21198323998.8,18:47:32,,45447013,,0.0
TUZA,TQBR,,,,,0,0,0,343.0,329.0,344.0,329.0,0,0,3,9870.0,110.03,334.5,0,-2.48,-8.5,,334.5,343.0,-3.38,440,31560,10555770,117675,,N,23:50:04,,,329.0,329.0,334.5,,,-11.5,18:47:54,,,-14.0,343.0,20240526000501,2024-05-26 00:05:01,329.0,310.0,2704380000.0,18:47:54,,10555770,,0.0
UGLD,TQBR,,,,,0,0,0,1.02,0.9967,1.045,1.0033,0,0,1,1003.3,11.18,1.0146,0,-0.76,-0.0078,,1.0146,1.0224,-1.64,44135,937529000,951185672,10603769,,N,23:50:04,,,1.0033,1.0033,1.0146,,,-0.0167,18:49:46,,,-0.0191,1.02,20240526000501,2024-05-26 00:05:01,1.0033,1864000.0,213529603000.9,18:49:46,,951185672,,0.0
UKUZ,TQBR,,,,,0,0,0,1544.0,1482.0,1618.0,1512.0,0,0,13,19656.0,219.12,1540.0,0,2.39,36.0,,1542.0,1504.0,-2.2,87,223,343456,3829,,N,23:50:04,,,1512.0,1512.0,,,,-34.0,18:49:18,,,8.0,,20240526000501,2024-05-26 00:05:01,1512.0,1.0,54657291024.0,18:49:18,,343456,,0.0
UNAC,TQBR,,,,,0,0,0,1.029,0.97,1.0375,0.9705,0,0,12,11646.0,129.83,0.9925,0,-3.22,-0.033,,0.994,1.0255,-5.69,13234,209731000,208138350,2320316,,N,23:50:05,,,0.9865,0.971,0.994,,,-0.0585,23:49:31,,,-0.055,0.9905,20240526000501,2024-05-26 00:05:01,0.9865,35000.0,517218056605.49,23:49:31,,208138350,,0.0
UNKL,TQBR,,,,,0,0,0,7270.0,6970.0,7310.0,6990.0,0,0,3,20970.0,233.77,7100.0,0,-2.2,-160.0,,7100.0,7260.0,-3.45,555,1264,8972640,100027,,N,23:50:04,,,6990.0,6990.0,7100.0,,,-250.0,18:47:55,,,-270.0,,20240526000501,2024-05-26 00:05:01,6990.0,7.0,4192161630.0,18:47:55,,8972640,,0.0
UPRO,TQBR,,,,,0,0,0,2.08,2.015,2.08,2.028,0,0,15,30420.0,339.12,2.042,0,-1.73,-0.036,,2.043,2.079,-2.36,8745,118655000,242280029,2700925,,N,23:50:05,,,2.035,2.029,2.043,,,-0.049,23:49:38,,,-0.05,2.034,20240526000501,2024-05-26 00:05:01,2.035,111000.0,127862776062.06,23:49:38,,242280029,,0.0
URKZ,TQBR,,,,,0,0,0,28900.0,28600.0,29100.0,28600.0,0,0,1,28600.0,318.83,28800.0,0,-1.03,-300.0,,28800.0,29150.0,-1.21,12,43,1238600,13808,,N,23:50:04,,,28600.0,28600.0,28800.0,,,-350.0,18:37:41,,,-500.0,,20240526000501,2024-05-26 00:05:01,28600.0,,15665964600.0,18:37:41,,1238600,,0.0
USBN,TQBR,,,,,0,0,0,0.2708,0.2641,0.2733,0.267,0,0,1,2670.0,29.77,0.269,0,0.82,0.0022,,0.269,0.2668,-0.6,1007,64330000,17307200,192940,,N,23:50:04,,,0.267,0.267,0.269,,,-0.0016,18:45:28,,,0.0002,0.2708,20240526000501,2024-05-26 00:05:01,0.267,450000.0,96155964194.32,18:45:28,,17307200,,0.0
UTAR,TQBR,,,,,0,0,0,18.5,17.5,18.73,17.7,0,0,2,3540.0,39.46,17.97,0,-4.16,-0.78,,17.97,18.75,-4.38,1116,723600,13005662,144986,,N,23:50:04,,,17.7,17.69,17.97,,,-0.81,18:45:27,,,-1.05,18.5,20240526000501,2024-05-26 00:05:01,17.7,1500.0,139761381843.6,18:45:27,,13005662,,0.0
VEON-RX,TQBR,,,,,0,0,0,36.7,36.3,37.15,36.6,0,0,1,366.0,4.08,36.55,0,-0.95,-0.35,,36.55,36.9,-0.27,132,19440,710639,7922,,N,23:50:04,,,36.6,36.6,36.55,,,-0.1,18:47:17,,,-0.3,,20240526000501,2024-05-26 00:05:01,36.6,230.0,64018062986.4,18:47:17,,710639,,0.0
VGSB,TQBR,,,,,0,0,0,18.04,16.8,18.36,17.1,0,0,6,102600.0,1143.78,17.3,0,-3.03,-0.54,,17.3,17.84,-3.82,55,75000,1297640,14466,,N,23:50:04,,,17.1,17.1,17.3,,,-0.68,18:45:01,,,-0.74,,20240526000501,2024-05-26 00:05:01,17.1,6000.0,5465091001.5,18:45:01,,1297640,,0.0
VGSBP,TQBR,,,,,0,0,0,11.24,10.76,11.46,10.8,0,0,2,21600.0,240.8,11.02,0,-6.13,-0.72,,11.02,11.74,-5.1,99,141000,1555180,17337,,N,23:50:04,,,10.8,10.8,11.02,,,-0.58,18:45:27,,,-0.94,,20240526000501,2024-05-26 00:05:01,10.8,2000.0,869390647.2,18:45:27,,1555180,,0.0
VJGZ,TQBR,,,,,0,0,0,3614.0,3258.0,3618.0,3258.0,0,0,17,55386.0,617.44,3406.0,0,-5.44,-196.0,,3406.0,3602.0,-8.99,411,1503,5120666,57085,,N,23:50:04,,,3258.0,3258.0,3406.0,,,-322.0,18:45:32,,,-344.0,3614.0,20240526000501,2024-05-26 00:05:01,3258.0,8.0,58940836380.0,18:45:32,,5120666,,0.0
VJGZP,TQBR,,,,,0,0,0,2600.0,2322.0,2600.0,2344.0,0,0,1,2344.0,26.13,2377.0,0,-9.07,-237.0,,2377.0,2614.0,-9.85,328,1711,4066330,45331,,N,23:50:04,,,2344.0,2349.0,2377.0,,,-256.0,18:47:48,,,-270.0,,20240526000501,2024-05-26 00:05:01,2344.0,30.0,13789869200.0,18:47:48,,4066330,,0.0
VKCO,TQBR,,,,,0,0,0,614.8,580.6,618.8,581.2,0,0,8,4649.6,51.83,591.6,0,-3.18,-19.4,,593.0,610.8,-5.28,49622,4260262,2521110653,28105213,,N,23:50:05,,,587.8,582.4,593.0,,,-32.4,23:49:58,,,-29.8,587.6,20240526000501,2024-05-26 00:05:01,587.8,2666.0,132440915128.0,23:49:58,,2521110653,,0.0
VLHZ,TQBR,,,,,0,0,0,268.6,251.4,268.6,258.4,0,0,1,2584.0,28.81,261.0,0,-3.19,-8.6,,261.0,269.6,-3.22,161,6110,1595060,17782,,N,23:50:04,,,258.4,259.4,261.0,,,-8.6,18:45:12,,,-11.2,,20240526000501,2024-05-26 00:05:01,258.4,20.0,1293448332.0,18:45:12,,1595060,,0.0
VRSB,TQBR,,,,,0,0,0,638.0,586.5,647.0,617.0,0,0,2,12340.0,137.57,620.0,0,-3.58,-23.0,,620.0,643.0,-3.22,1170,29910,18540930,206693,,N,23:50:04,,,617.0,615.5,620.0,,,-20.5,18:45:08,,,-26.0,,20240526000501,2024-05-26 00:05:01,617.0,140.0,34645181808.0,18:45:08,,18540930,,0.0
VRSBP,TQBR,,,,,0,0,0,182.6,170.8,182.6,173.8,0,0,5,8690.0,96.88,174.6,0,-4.69,-8.6,,174.6,183.2,-4.82,232,7690,1343036,14972,,N,23:50:04,,,173.8,173.8,174.6,,,-8.8,18:46:50,,,-9.4,,20240526000501,2024-05-26 00:05:01,173.8,110.0,3252958636.4,18:46:50,,1343036,,0.0
VSMO,TQBR,,,,,0,0,0,37820.0,36500.0,37820.0,36940.0,0,0,1,36940.0,411.81,37120.0,0,-1.69,-640.0,,37120.0,37840.0,-1.55,772,1088,40383200,450190,,N,23:50:05,,,37020.0,36980.0,37120.0,,,-580.0,23:49:40,,,-820.0,37820.0,20240526000501,2024-05-26 00:05:01,37020.0,,425901133720.0,23:49:40,,40383200,,0.0
VSYD,TQBR,,,,,0,0,0,17000.0,15750.0,17000.0,16250.0,0,0,1,16250.0,181.15,16250.0,0,-7.14,-1250.0,,16250.0,17500.0,-4.97,52,66,1073750,11970,,N,23:50:04,,,16250.0,16250.0,16250.0,,,-850.0,18:32:14,,,-1250.0,,20240526000501,2024-05-26 00:05:01,16250.0,,30732812500.0,18:32:14,,1073750,,0.0
VSYDP,TQBR,,,,,0,0,0,11800.0,11660.0,12040.0,11760.0,0,0,3,35280.0,393.3,11820.0,0,-1.01,-120.0,,11860.0,11920.0,-0.68,17,27,319340,3560,,N,23:50:04,,,11760.0,11760.0,,,,-80.0,18:45:05,,,-180.0,,20240526000501,2024-05-26 00:05:01,11760.0,3.0,609626640.0,18:45:05,,319340,,0.0
VTBR,TQBR,,,,,0,0,0,0.02252,0.022,0.02328,0.02201,0,0,6,1320.6,14.72,0.02259,0,0.4,9e-05,,0.022645,0.02249,-2.26,85742,229955770000,5194920412,57912707,,N,23:50:05,,,0.022095,0.02202,0.022645,,,-0.00051,23:49:57,,,-0.00049,0.022145,20240526000501,2024-05-26 00:05:01,0.022095,307700000.0,590961224928.83,23:49:57,,5194920412,,0.0
WTCM,TQBR,,,,,0,0,0,15.2,14.62,15.32,14.68,0,0,1,1468.0,16.37,14.96,0,-1.19,-0.18,,14.96,15.14,-3.42,169,67800,1014754,11312,,N,23:50:04,,,14.68,15.0,14.96,,,-0.52,18:45:11,,,-0.46,15.2,20240526000501,2024-05-26 00:05:01,14.68,1200.0,15898440000.0,18:45:11,,1014754,,0.0
WTCMP,TQBR,,,,,0,0,0,10.98,10.8,11.1,10.84,0,0,7,7588.0,84.59,10.92,0,-0.36,-0.04,,10.92,10.96,-0.55,105,63000,688494,7675,,N,23:50:04,,,10.84,10.84,10.92,,,-0.06,18:45:06,,,-0.12,,20240526000501,2024-05-26 00:05:01,10.84,700.0,1756080000.0,18:45:06,,688494,,0.0
WUSH,TQBR,,,,,0,0,0,309.0,303.0,310.0,304.41,0,0,1,304.41,3.39,306.34,0,-1.3,-4.05,,306.72,310.53,-1.49,13416,434672,133158977,1484449,,N,23:50:05,,,306.05,304.0,306.72,,,-4.59,23:49:47,,,-5.98,306.05,20240526000501,2024-05-26 00:05:01,306.05,310.0,33905926125.12,23:49:47,,133158977,,0.0
YAKG,TQBR,,,,,0,0,0,90.85,88.05,91.3,88.4,0,0,5,4420.0,49.27,89.5,0,-1.32,-1.2,,89.5,90.7,-2.43,1091,105760,9465688,105523,,N,23:50:04,,,88.4,88.4,89.5,,,-2.2,18:46:33,,,-2.3,,20240526000501,2024-05-26 00:05:01,88.4,190.0,73099672750.0,18:46:33,,9465688,,0.0
YKEN,TQBR,,,,,0,0,0,0.72,0.658,0.723,0.68,0,0,1,6800.0,75.81,0.686,0,-4.99,-0.036,,0.686,0.722,-5.82,290,4800000,3291630,36695,,N,23:50:04,,,0.681,0.681,0.686,,,-0.042,18:37:09,,,-0.042,,20240526000501,2024-05-26 00:05:01,0.681,,6927664168.32,18:37:09,,3291630,,0.0
YKENP,TQBR,,,,,0,0,0,0.568,0.56,0.57,0.562,0,0,1,5620.0,62.65,0.563,0,-1.05,-0.006,,0.566,0.572,-1.06,29,590000,332240,3704,,N,23:50:04,,,0.562,0.562,,,,-0.006,18:37:04,,,-0.007,0.568,20240526000501,2024-05-26 00:05:01,0.562,,748940940.25,18:37:04,,332240,,0.0
YNDX,TQBR,,,,,0,0,0,4205.0,4146.0,4275.6,4189.2,0,0,3,12567.6,140.1,4217.2,0,-0.51,-21.8,,4220.2,4242.6,-0.41,39595,554356,2337851102,26062245,,N,23:50:05,,,4168.2,4186.4,4220.2,,,-17.2,23:49:58,,,-49.8,4194.4,20240526000501,2024-05-26 00:05:01,4168.2,1376.0,1367113037484.0,23:49:58,,2337851102,,0.0
YRSB,TQBR,,,,,0,0,0,1136.0,1114.0,1162.0,1114.0,0,0,1,11140.0,124.19,1134.0,0,-3.41,-40.0,,1132.0,1174.0,-0.89,30,340,385500,4298,,N,23:50:04,,,1116.0,1116.0,,,,-10.0,18:02:10,,,-60.0,,20240526000501,2024-05-26 00:05:01,1116.0,,19097952576.0,18:02:10,,385500,,0.0
YRSBP,TQBR,,,,,0,0,0,254.0,247.5,258.0,249.0,0,0,1,2490.0,27.76,253.0,0,-1.56,-4.0,,253.0,257.0,-2.73,100,2380,602510,6717,,N,23:50:04,,,249.0,249.0,253.0,,,-7.0,18:36:17,,,-8.0,,20240526000501,2024-05-26 00:05:01,249.0,,1122322680.0,18:36:17,,602510,,0.0
ZAYM,TQBR,,,,,0,0,0,208.95,202.75,215.9,204.05,0,0,1,2040.5,22.75,209.65,0,0.84,1.75,,209.65,207.9,-2.35,2637,271470,56915440,634490,,N,23:50:04,,,204.05,203.8,209.65,,,-4.9,18:48:58,,,-3.85,208.95,20240526000501,2024-05-26 00:05:01,204.05,40.0,20405000000.0,18:48:58,,56915440,,0.0
ZILL,TQBR,,,,,0,0,0,3665.0,3405.0,3740.0,3410.0,0,0,1,3410.0,38.01,3500.0,0,-5.53,-205.0,,3500.0,3705.0,-7.96,953,5605,19606315,218570,,N,23:50:04,,,3410.0,3410.0,3500.0,,,-295.0,18:49:24,,,-295.0,,20240526000501,2024-05-26 00:05:01,3410.0,0.0,9070470420.0,18:49:24,,19606315,,0.0
ZVEZ,TQBR,,,,,0,0,0,11.7,10.94,11.9,11.18,0,0,1,11180.0,124.63,11.29,0,-4.08,-0.48,,11.29,11.77,-4.44,219,425000,4798680,53495,,N,23:50:04,,,11.19,11.19,11.29,,,-0.52,18:39:07,,,-0.59,,20240526000501,2024-05-26 00:05:01,11.19,,6283388966.4,18:39:07,,4798680,,0.0
